layer,coordinate,seed,teacher_direction_norm,teacher_direction_over_mean_base_norm,teacher_half_split_cosine,teacher_mean_row_cosine_to_direction,student_teacherward_projection,student_fraction_of_teacher_direction,student_cosine_to_teacher_direction,student_delta_norm,student_delta_over_mean_base_norm
21,transported_jspace,54102,61.806297302246094,0.35894366705790764,0.9841547012329102,0.84796541929245,23.17353630065918,0.37493811006563943,0.5571091771125793,41.596038818359375,0.24157141521568545
21,transported_jspace,54103,61.806297302246094,0.35894366705790764,0.9841547012329102,0.84796541929245,21.53258514404297,0.34838820773786194,0.48178601264953613,44.693260192871094,0.2595587085236922
22,transported_jspace,54101,81.05524444580078,0.4691232559897585,0.9873809218406677,0.847952127456665,25.180177688598633,0.3106545154574898,0.5251908302307129,47.944820404052734,0.2774901292270258
22,transported_jspace,54102,81.05524444580078,0.4691232559897585,0.9873809218406677,0.847952127456665,38.791160583496094,0.478576813242906,0.6029305458068848,64.33769226074219,0.37236711680523604
22,transported_jspace,54103,81.05524444580078,0.4691232559897585,0.9873809218406677,0.847952127456665,37.953739166259766,0.4682453236155286,0.5742477774620056,66.09297180175781,0.382526144257236
23,transported_jspace,54101,86.36149597167969,0.46008689466320574,0.9830730557441711,0.8290389776229858,40.703651428222656,0.4713171184710661,0.5374007225036621,75.74170684814453,0.4035104569249382
23,transported_jspace,54102,86.36149597167969,0.46008689466320574,0.9830730557441711,0.8290389776229858,51.562015533447266,0.5970486610185154,0.5812733769416809,88.70525360107422,0.47257315555318546
23,transported_jspace,54103,86.36149597167969,0.46008689466320574,0.9830730557441711,0.8290389776229858,57.72422790527344,0.6684023621383631,0.577521800994873,99.95160675048828,0.5324875842992609
24,transported_jspace,54101,86.81888580322266,0.3951362530422074,0.9678537845611572,0.7694159746170044,47.74610900878906,0.5499507228992423,0.37938106060028076,125.85265350341797,0.5727894971316703
24,transported_jspace,54102,86.81888580322266,0.3951362530422074,0.9678537845611572,0.7694159746170044,56.7593994140625,0.6537678857421553,0.4375878572463989,129.709716796875,0.59034403637072
24,transported_jspace,54103,86.81888580322266,0.3951362530422074,0.9678537845611572,0.7694159746170044,56.96356964111328,0.6561195656233454,0.4071347117424011,139.913330078125,0.6367834427526798
25,transported_jspace,54101,98.76828002929688,0.3964920359830196,0.9639515280723572,0.7387248873710632,38.893428802490234,0.39378461172912577,0.2500799000263214,155.5240020751953,0.6243302830496859
